dataset_code,layer_code,name,description,terrestrial,marine,freshwater,cellsize_equalarea,cellsize_lonlat,units,primary_type,primary_spatial_resolution,primary_source,start_year,start_month,start_day,end_year,end_month,end_day,derivation,month,is_surface,version
Bio-ORACLE,BO21_ironmean_bdmean,Iron concentration (mean at mean depth),Mean mole concentration of dissolved iron in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at mean bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_ironmean_bdmin,Iron concentration (mean at min depth),Mean mole concentration of dissolved iron in sea water at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at minimum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_ironmean_ss,Iron concentration (mean),Mean mole concentration of dissolved iron at the sea surface,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at sea surface,NA,TRUE,2.1
Bio-ORACLE,BO21_ironmin_bdmax,Iron concentration (minimum at max depth),Minimum mole concentration of dissolved iron in sea water at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,minimum value at maximum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_ironmin_bdmean,Iron concentration (minimum at mean depth),Minimum mole concentration of dissolved iron in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,minimum value at mean bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_ironmin_bdmin,Iron concentration (minimum at min depth),Minimum mole concentration of dissolved iron in sea water at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,minimum value at minimum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_ironmin_ss,Iron concentration (minimum),Minimum mole concentration of dissolved iron at the sea surface,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,minimum value at sea surface,NA,TRUE,2.1
Bio-ORACLE,BO21_ironrange_bdmax,Iron concentration (range at max depth),Range of the mole concentration of dissolved iron in sea water at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,range at maximum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_ironrange_bdmean,Iron concentration (range at mean depth),Range of the mole concentration of dissolved iron in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,range at mean bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_ironrange_bdmin,Iron concentration (range at min depth),Range of the mole concentration of dissolved iron in sea water at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,range at minimum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_ironrange_ss,Iron concentration (range),Range of mole concentration of dissolved iron at the sea surface,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,range at sea surface,NA,TRUE,2.1
Bio-ORACLE,BO21_lightbotltmax_bdmax,Light at bottom (longterm max at max depth),Longterm maximum light penetration in the ocean at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m_,satellite imagery,0.05 arcdegree,Globcolour (Maritorena et al. 2010),2000,NA,NA,2014,NA,NA,long term maximum value at maximum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_lightbotltmax_bdmean,Light at bottom (longterm max at mean depth),Longterm maximum light penetration in the ocean at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m_,satellite imagery,0.05 arcdegree,Globcolour (Maritorena et al. 2010),2000,NA,NA,2014,NA,NA,long term maximum value at mean bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_lightbotltmax_bdmin,Light at bottom (longterm max at min depth),Longterm maximum light penetration in the ocean at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m_,satellite imagery,0.05 arcdegree,Globcolour (Maritorena et al. 2010),2000,NA,NA,2014,NA,NA,long term maximum value at minimum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_lightbotltmin_bdmax,Light at bottom (longterm min at max depth),Longterm minimum light penetration in the ocean at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m_,satellite imagery,0.05 arcdegree,Globcolour (Maritorena et al. 2010),2000,NA,NA,2014,NA,NA,long term minimum value at maximum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_lightbotltmin_bdmean,Light at bottom (longterm max at mean depth),Longterm minimum light penetration in the ocean at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m_,satellite imagery,0.05 arcdegree,Globcolour (Maritorena et al. 2010),2000,NA,NA,2014,NA,NA,long term minimum value at mean bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_lightbotltmin_bdmin,Light at bottom (longterm min at min depth),Longterm minimum light penetration in the ocean at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m_,satellite imagery,0.05 arcdegree,Globcolour (Maritorena et al. 2010),2000,NA,NA,2014,NA,NA,long term minimum value at minimum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_lightbotmax_bdmax,Light at bottom (maximum at max depth),Maximum light penetration in the ocean at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m_,Model,0.05 arcdegree,Globcolour (Maritorena et al. 2010),2000,NA,NA,2014,NA,NA,maximum value at maximum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_lightbotmax_bdmean,Light at bottom (maximum at mean depth),Maximum light penetration in the ocean at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m_,satellite imagery,0.05 arcdegree,Globcolour (Maritorena et al. 2010),2000,NA,NA,2014,NA,NA,maximum value at mean bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_lightbotmax_bdmin,Light at bottom (maximum at min depth),Maximum light penetration in the ocean at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m_,satellite imagery,0.05 arcdegree,Globcolour (Maritorena et al. 2010),2000,NA,NA,2014,NA,NA,maximum value at minimum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_lightbotmean_bdmax,Light at bottom (mean at max depth),Mean light penetration in the ocean at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m_,satellite imagery,0.05 arcdegree,Globcolour (Maritorena et al. 2010),2000,NA,NA,2014,NA,NA,mean value at maximum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_lightbotmean_bdmean,Light at bottom (mean at mean depth),Mean light penetration in the ocean at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m_,satellite imagery,0.05 arcdegree,Globcolour (Maritorena et al. 2010),2000,NA,NA,2014,NA,NA,mean value at mean bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_lightbotmean_bdmin,Light at bottom (mean at min depth),Mean light penetration in the ocean at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m_,satellite imagery,0.05 arcdegree,Globcolour (Maritorena et al. 2010),2000,NA,NA,2014,NA,NA,mean value at minimum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_lightbotmin_bdmax,Light at bottom (minimum at max depth),Minimum light penetration in the ocean at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m_,satellite imagery,0.05 arcdegree,Globcolour (Maritorena et al. 2010),2000,NA,NA,2014,NA,NA,minimum value at maximum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_lightbotmin_bdmean,Light at bottom (minimum at mean depth),Minimum light penetration in the ocean at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m_,satellite imagery,0.05 arcdegree,Globcolour (Maritorena et al. 2010),2000,NA,NA,2014,NA,NA,minimum value at mean bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_lightbotmin_bdmin,Light at bottom (minimum at min depth),Minimum light penetration in the ocean at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m_,satellite imagery,0.05 arcdegree,Globcolour (Maritorena et al. 2010),2000,NA,NA,2014,NA,NA,minimum value at minimum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_lightbotrange_bdmax,Light at bottom (range at max depth),Range of the light penetration in the ocean at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m_,satellite imagery,0.05 arcdegree,Globcolour (Maritorena et al. 2010),2000,NA,NA,2014,NA,NA,range at maximum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_lightbotrange_bdmean,Light at bottom (range at mean depth),Range of the light penetration in the ocean at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m_,satellite imagery,0.05 arcdegree,Globcolour (Maritorena et al. 2010),2000,NA,NA,2014,NA,NA,range at mean bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_lightbotrange_bdmin,Light at bottom (range at min depth),Range of the light penetration in the ocean at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m_,satellite imagery,0.05 arcdegree,Globcolour (Maritorena et al. 2010),2000,NA,NA,2014,NA,NA,range at minimum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_nitrateltmax_bdmax,Nitrate concentration (longterm max at max depth),Longterm maximum mole concentration of nitrate in sea water at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term maximum value at maximum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_nitrateltmax_bdmean,Nitrate concentration (longterm max at mean depth),Longterm maximum mole concentration of nitrate in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term maximum value at mean bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_nitrateltmax_bdmin,Nitrate concentration (longterm max at min depth),Longterm maximum mole concentration of nitrate in sea water at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term maximum value at minimum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_nitrateltmax_ss,Nitrate concentration (longterm max),Longterm maximum mole concentration of nitrate at the sea surface,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term maximum value at sea surface,NA,TRUE,2.1
Bio-ORACLE,BO21_nitrateltmin_bdmax,Nitrate concentration (longterm min at max depth),Longterm minimum mole concentration of nitrate in sea water at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term minimum value at maximum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_nitrateltmin_bdmean,Nitrate concentration (longterm max at mean depth),Longterm minimum mole concentration of nitrate in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term minimum value at mean bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_nitrateltmin_bdmin,Nitrate concentration (longterm min at min depth),Longterm minimum mole concentration of nitrate in sea water at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term minimum value at minimum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_nitrateltmin_ss,Nitrate concentration (longterm min),Longterm minimum mole concentration of nitrate at the sea surface,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term minimum value at sea surface,NA,TRUE,2.1
Bio-ORACLE,BO21_nitratemax_bdmax,Nitrate concentration (maximum at max depth),Maximum mole concentration of nitrate in sea water at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,maximum value at maximum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_nitratemax_bdmean,Nitrate concentration (maximum at mean depth),Maximum mole concentration of nitrate in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,maximum value at mean bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_nitratemax_bdmin,Nitrate concentration (maximum at min depth),Maximum mole concentration of nitrate in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,maximum value at minimum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_nitratemax_ss,Nitrate concentration (maximum),Maximum mole concentration of nitrate at the sea surface,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,maximum value at sea surface,NA,TRUE,2.1
Bio-ORACLE,BO21_nitratemean_bdmax,Nitrate concentration (mean at max depth),Mean mole concentration of nitrate in sea water at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at maximum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_nitratemean_bdmean,Nitrate concentration (mean at mean depth),Mean mole concentration of nitrate in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at mean bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_nitratemean_bdmin,Nitrate concentration (mean at min depth),Mean mole concentration of nitrate in sea water at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at minimum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_nitratemean_ss,Nitrate concentration (mean),Mean mole concentration of nitrate at the sea surface,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at sea surface,NA,TRUE,2.1
Bio-ORACLE,BO21_nitratemin_bdmax,Nitrate concentration (minimum at max depth),Minimum mole concentration of nitrate in sea water at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,minimum value at maximum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_nitratemin_bdmean,Nitrate concentration (minimum at mean depth),Minimum mole concentration of nitrate in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,minimum value at mean bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_nitratemin_bdmin,Nitrate concentration (minimum at min depth),Minimum mole concentration of nitrate in sea water at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,minimum value at minimum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_nitratemin_ss,Nitrate concentration (minimum),Minimum mole concentration of nitrate at the sea surface,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,minimum value at sea surface,NA,TRUE,2.1
Bio-ORACLE,BO21_nitraterange_bdmax,Nitrate concentration (range at max depth),Range of the mole concentration of nitrate in sea water at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,range at maximum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_nitraterange_bdmean,Nitrate concentration (range at mean depth),Range of the mole concentration of nitrate in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,range at mean bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_nitraterange_bdmin,Nitrate concentration (range at min depth),Range of the mole concentration of nitrate in sea water at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,range at minimum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_nitraterange_ss,Nitrate concentration (range),Range of mole concentration of nitrate at the sea surface,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,range at sea surface,NA,TRUE,2.1
Bio-ORACLE,BO21_phosphateltmax_bdmax,Phosphate concentration (longterm max at max depth),Longterm maximum mole concentration of phosphate in sea water at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term maximum value at maximum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_phosphateltmax_bdmean,Phosphate concentration (longterm max at mean depth),Longterm maximum mole concentration of phosphate in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term maximum value at mean bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_phosphateltmax_bdmin,Phosphate concentration (longterm max at min depth),Longterm maximum mole concentration of phosphate in sea water at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term maximum value at minimum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_phosphateltmax_ss,Phosphate concentration (longterm max),Longterm maximum mole concentration of phosphate at the sea surface,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term maximum value at sea surface,NA,TRUE,2.1
Bio-ORACLE,BO21_phosphateltmin_bdmax,Phosphate concentration (longterm min at max depth),Longterm minimum mole concentration of phosphate in sea water at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term minimum value at maximum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_phosphateltmin_bdmean,Phosphate concentration (longterm max at mean depth),Longterm minimum mole concentration of phosphate in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term minimum value at mean bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_phosphateltmin_bdmin,Phosphate concentration (longterm min at min depth),Longterm minimum mole concentration of phosphate in sea water at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term minimum value at minimum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_phosphateltmin_ss,Phosphate concentration (longterm min),Longterm minimum mole concentration of phosphate at the sea surface,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,long term minimum value at sea surface,NA,TRUE,2.1
Bio-ORACLE,BO21_phosphatemax_bdmax,Phosphate concentration (maximum at max depth),Maximum mole concentration of phosphate in sea water at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,maximum value at maximum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_phosphatemax_bdmean,Phosphate concentration (maximum at mean depth),Maximum mole concentration of phosphate in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,maximum value at mean bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_phosphatemax_bdmin,Phosphate concentration (maximum at min depth),Maximum mole concentration of phosphate in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,maximum value at minimum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_phosphatemax_ss,Phosphate concentration (maximum),Maximum mole concentration of phosphate at the sea surface,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,maximum value at sea surface,NA,TRUE,2.1
Bio-ORACLE,BO21_phosphatemean_bdmax,Phosphate concentration (mean at max depth),Mean mole concentration of phosphate in sea water at maximum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at maximum bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_phosphatemean_bdmean,Phosphate concentration (mean at mean depth),Mean mole concentration of phosphate in sea water at mean bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at mean bottom depth,NA,FALSE,2.1
Bio-ORACLE,BO21_phosphatemean_bdmin,Phosphate concentration (mean at min depth),Mean mole concentration of phosphate in sea water at minimum bottom depth,FALSE,TRUE,FALSE,7000,0.083333333,Â¾mol/m,Model,0.25 arcdegree,Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/,2000,NA,NA,2014,NA,NA,mean value at minimum bottom depth,NA,FALSE,2.1
